day,time,centre,distance_to_oxford,filename,path,nan_fraction,date
1,10:35:00,"(53.589492500000006, 9.2763845)",10.69314336108408,MOD021KM.A2021001.1035.061.2021001190003.hdf,2021/01/01/MOD021KM.A2021001.1035.061.2021001190003.hdf,2.0,2021-01-01
2,11:20:00,"(47.727060249999994, -4.0642095)",4.906794836216446,MOD021KM.A2021002.1120.061.2021002190459.hdf,2021/01/02/MOD021KM.A2021002.1120.061.2021002190459.hdf,0.0,2021-01-02
3,10:25:00,"(45.611504249999996, 9.039867)",11.989394237210533,MOD021KM.A2021003.1025.061.2021004151042.hdf,2021/01/03/MOD021KM.A2021003.1025.061.2021004151042.hdf,1.0,2021-01-03
4,11:05:00,"(56.557665, 3.0430839999999995)",6.449120801076762,MOD021KM.A2021004.1105.061.2021004190923.hdf,2021/01/04/MOD021KM.A2021004.1105.061.2021004190923.hdf,0.0,2021-01-04
5,10:10:00,"(54.43256325, 15.86346675)",17.32973658826227,MOD021KM.A2021005.1010.061.2021008160834.hdf,2021/01/05/MOD021KM.A2021005.1010.061.2021008160834.hdf,0.26278,2021-01-05
6,10:55:00,"(48.589738499999996, 2.4555124999999998)",4.877278428031205,MOD021KM.A2021006.1055.061.2021006191344.hdf,2021/01/06/MOD021KM.A2021006.1055.061.2021006191344.hdf,1.0,2021-01-06
7,10:00:00,"(46.474008999999995, 15.546280250000002)",17.61337393114877,MOD021KM.A2021007.1000.061.2021007191343.hdf,2021/01/07/MOD021KM.A2021007.1000.061.2021007191343.hdf,0.875952,2021-01-07
8,10:40:00,"(57.3815065, 9.6649615)",12.288037991360724,MOD021KM.A2021008.1040.061.2021008194750.hdf,2021/01/08/MOD021KM.A2021008.1040.061.2021008194750.hdf,0.235972,2021-01-08
9,11:25:00,"(51.613698500000005, -3.9906647499999996)",2.7364618816356296,MOD021KM.A2021009.1125.061.2021009191349.hdf,2021/01/09/MOD021KM.A2021009.1125.061.2021009191349.hdf,1.0,2021-01-09
10,10:30:00,"(49.43813075, 8.9885775)",10.504294051153645,MOD021KM.A2021010.1030.061.2021010190550.hdf,2021/01/10/MOD021KM.A2021010.1030.061.2021010190550.hdf,0.0,2021-01-10
11,11:15:00,"(43.49116325000001, -4.086947499999999)",8.731899290899245,MOD021KM.A2021011.1115.061.2021011191443.hdf,2021/01/11/MOD021KM.A2021011.1115.061.2021011191443.hdf,0.273776,2021-01-11
12,10:15:00,"(58.18939674999999, 16.2942095)",18.695175955660343,MOD021KM.A2021012.1015.061.2021012191154.hdf,2021/01/12/MOD021KM.A2021012.1015.061.2021012191154.hdf,0.481076,2021-01-12
13,11:00:00,"(52.447545749999996, 2.5623322500000008)",3.882837915929935,MOD021KM.A2021013.1100.061.2021013191123.hdf,2021/01/13/MOD021KM.A2021013.1100.061.2021013191123.hdf,0.0,2021-01-13
14,10:05:00,"(50.313375750000006, 15.526431)",16.84567283185356,MOD021KM.A2021014.1005.061.2021014191448.hdf,2021/01/14/MOD021KM.A2021014.1005.061.2021014191448.hdf,1.0,2021-01-14
15,10:50:00,"(44.339501, 2.391765)",8.262187132426018,MOD021KM.A2021015.1050.061.2021015191617.hdf,2021/01/15/MOD021KM.A2021015.1050.061.2021015191617.hdf,0.0,2021-01-15
16,11:30:00,"(55.32959425, -3.7808272499999998)",4.377825000765289,MOD021KM.A2021016.1130.061.2021016191413.hdf,2021/01/16/MOD021KM.A2021016.1130.061.2021016191413.hdf,0.0,2021-01-16
17,10:35:00,"(53.2656425, 9.116839249999998)",10.484377819765784,MOD021KM.A2021017.1035.061.2021017231809.hdf,2021/01/17/MOD021KM.A2021017.1035.061.2021017231809.hdf,1.0,2021-01-17
18,11:20:00,"(47.38490375000001, -4.205188249999999)",5.268701608617827,MOD021KM.A2021018.1120.061.2021018191544.hdf,2021/01/18/MOD021KM.A2021018.1120.061.2021018191544.hdf,0.0,2021-01-18
19,10:25:00,"(45.21289275, 8.89103125)",12.07297269158384,MOD021KM.A2021019.1025.061.2021019191708.hdf,2021/01/19/MOD021KM.A2021019.1025.061.2021019191708.hdf,0.000248,2021-01-19
20,11:05:00,"(56.1266345, 2.8104074999999993)",5.973853500057269,MOD021KM.A2021020.1105.061.2021020191809.hdf,2021/01/20/MOD021KM.A2021020.1105.061.2021020191809.hdf,1.0,2021-01-20
21,10:10:00,"(54.067507750000004, 15.68147)",17.096697237455253,MOD021KM.A2021021.1010.061.2021021191241.hdf,2021/01/21/MOD021KM.A2021021.1010.061.2021021191241.hdf,0.26224,2021-01-21
22,10:55:00,"(48.20526425, 2.2972089999999996)",5.02162448602134,MOD021KM.A2021022.1055.061.2021022191223.hdf,2021/01/22/MOD021KM.A2021022.1055.061.2021022191223.hdf,0.0,2021-01-22
23,10:00:00,"(46.07638525, 15.387994749999999)",17.58669259697784,MOD021KM.A2021023.1000.061.2021023191107.hdf,2021/01/23/MOD021KM.A2021023.1000.061.2021023191107.hdf,0.875792,2021-01-23
24,10:40:00,"(56.949476000000004, 9.43036025)",11.884796534994027,MOD021KM.A2021024.1040.061.2021024190902.hdf,2021/01/24/MOD021KM.A2021024.1040.061.2021024190902.hdf,0.129976,2021-01-24
25,11:25:00,"(51.118540249999995, -4.211143)",3.0206119924808403,MOD021KM.A2021025.1125.061.2021025192323.hdf,2021/01/25/MOD021KM.A2021025.1125.061.2021025192323.hdf,0.0,2021-01-25
26,10:30:00,"(49.01228725, 8.81128625)",10.43506157409728,MOD021KM.A2021026.1030.061.2021026203744.hdf,2021/01/26/MOD021KM.A2021026.1030.061.2021026203744.hdf,0.0,2021-01-26
27,11:15:00,"(43.0466095, -4.2432145000000006)",9.203103856156384,MOD021KM.A2021027.1115.061.2021027191151.hdf,2021/01/27/MOD021KM.A2021027.1115.061.2021027191151.hdf,0.371288,2021-01-27
28,10:20:00,"(40.88811075, 8.94813775)",14.905811410842103,MOD021KM.A2021028.1020.061.2021028205903.hdf,2021/01/28/MOD021KM.A2021028.1020.061.2021028205903.hdf,0.607516,2021-01-28
29,11:00:00,"(51.950095499999996, 2.3356127499999997)",3.5987690043170053,MOD021KM.A2021029.1100.061.2021029192347.hdf,2021/01/29/MOD021KM.A2021029.1100.061.2021029192347.hdf,0.0,2021-01-29
30,10:05:00,"(49.80364175, 15.3088085)",16.68068654914765,MOD021KM.A2021030.1005.061.2021032065515.hdf,2021/01/30/MOD021KM.A2021030.1005.061.2021032065515.hdf,0.571056,2021-01-30
31,10:50:00,"(43.84916775, 2.22104825)",8.634607516182665,MOD021KM.A2021031.1050.061.2021032102249.hdf,2021/01/31/MOD021KM.A2021031.1050.061.2021032102249.hdf,0.333944,2021-01-31
1,11:30:00,"(54.847204000000005, -4.0196695)",4.148344648235759,MOD021KM.A2021032.1130.061.2021032190927.hdf,2021/02/01/MOD021KM.A2021032.1130.061.2021032190927.hdf,0.0,2021-02-01
2,10:35:00,"(52.76812325, 8.884921749999998)",10.193394058053656,MOD021KM.A2021033.1035.061.2021033190934.hdf,2021/02/02/MOD021KM.A2021033.1035.061.2021033190934.hdf,0.0,2021-02-02
3,11:20:00,"(46.7805865, -4.43341875)",5.89916449737451,MOD021KM.A2021034.1120.061.2021036235018.hdf,2021/02/03/MOD021KM.A2021034.1120.061.2021036235018.hdf,0.31844,2021-02-03
4,10:25:00,"(44.6375625, 8.686467500000001)",12.227088296461368,MOD021KM.A2021035.1025.061.2021035192308.hdf,2021/02/04/MOD021KM.A2021035.1025.061.2021035192308.hdf,0.000248,2021-02-04
5,11:05:00,"(55.603041000000005, 2.54476675)",5.411956223819311,MOD021KM.A2021036.1105.061.2021036214608.hdf,2021/02/05/MOD021KM.A2021036.1105.061.2021036214608.hdf,0.0,2021-02-05
6,10:10:00,"(53.528333999999994, 15.423658249999999)",16.775669153401868,MOD021KM.A2021037.1010.061.2021038015644.hdf,2021/02/06/MOD021KM.A2021037.1010.061.2021038015644.hdf,0.263788,2021-02-06
7,10:55:00,"(47.59845875, 2.0666755000000006)",5.320091858271983,MOD021KM.A2021038.1055.061.2021038190646.hdf,2021/02/07/MOD021KM.A2021038.1055.061.2021038190646.hdf,0.0,2021-02-07
8,10:00:00,"(45.41458525, 15.1545195)",17.59328777203675,MOD021KM.A2021039.1000.061.2021039195243.hdf,2021/02/08/MOD021KM.A2021039.1000.061.2021039195243.hdf,0.876916,2021-02-08
9,10:40:00,"(56.34913475, 9.1126845)",11.34365560952455,MOD021KM.A2021040.1040.061.2021040191640.hdf,2021/02/09/MOD021KM.A2021040.1040.061.2021040191640.hdf,0.01184,2021-02-09
10,11:25:00,"(50.52866625, -4.46104875)",3.428992370655792,MOD021KM.A2021041.1125.061.2021041191342.hdf,2021/02/10/MOD021KM.A2021041.1125.061.2021041191342.hdf,0.0,2021-02-10
11,10:30:00,"(48.40699575, 8.573497)",10.384675627352404,MOD021KM.A2021042.1030.061.2021042191312.hdf,2021/02/11/MOD021KM.A2021042.1030.061.2021042191312.hdf,0.0,2021-02-11
12,11:10:00,"(59.1493925, 2.9506170000000003)",8.510660830484621,MOD021KM.A2021043.1110.061.2021043191105.hdf,2021/02/12/MOD021KM.A2021043.1110.061.2021043191105.hdf,0.467824,2021-02-12
13,10:15:00,"(57.07832775, 15.68567)",17.760843286773298,MOD021KM.A2021044.1015.061.2021044190848.hdf,2021/02/13/MOD021KM.A2021044.1015.061.2021044190848.hdf,0.236696,2021-02-13
14,11:00:00,"(51.28044525, 2.04236375)",3.3335843526618048,MOD021KM.A2021045.1100.061.2021045190843.hdf,2021/02/14/MOD021KM.A2021045.1100.061.2021045190843.hdf,0.0,2021-02-14
15,10:05:00,"(49.1581325, 15.0592135)",16.5217981701157,MOD021KM.A2021046.1005.061.2021046191453.hdf,2021/02/15/MOD021KM.A2021046.1005.061.2021046191453.hdf,0.573056,2021-02-15
16,10:50:00,"(43.183499999999995, 1.9951357499999993)",9.165158627458563,MOD021KM.A2021047.1050.061.2021047192159.hdf,2021/02/16/MOD021KM.A2021047.1050.061.2021047192159.hdf,0.20432,2021-02-16
17,11:30:00,"(54.15218925, -4.349707749999999)",3.914258596704567,MOD021KM.A2021048.1130.061.2021048192127.hdf,2021/02/17/MOD021KM.A2021048.1130.061.2021048192127.hdf,0.0,2021-02-17
18,10:35:00,"(52.01778275, 8.5522035)",9.81350330664385,MOD021KM.A2021049.1035.061.2021054221326.hdf,2021/02/18/MOD021KM.A2021049.1035.061.2021054221326.hdf,0.0,2021-02-18
19,11:20:00,"(46.10911125, -4.674956999999999)",6.596956786953028,MOD021KM.A2021050.1120.061.2021050190756.hdf,2021/02/19/MOD021KM.A2021050.1120.061.2021050190756.hdf,0.0,2021-02-19
20,10:25:00,"(43.979406250000004, 8.456073750000002)",12.440683826411156,MOD021KM.A2021051.1025.061.2021051191135.hdf,2021/02/20/MOD021KM.A2021051.1025.061.2021051191135.hdf,0.000272,2021-02-20
21,11:05:00,"(54.986824, 2.2367150000000002)",4.761829743197564,MOD021KM.A2021052.1105.061.2021052192109.hdf,2021/02/21/MOD021KM.A2021052.1105.061.2021052192109.hdf,0.0,2021-02-21
22,10:10:00,"(52.83854, 15.104936749999998)",16.398672220154,MOD021KM.A2021053.1010.061.2021053191127.hdf,2021/02/22/MOD021KM.A2021053.1010.061.2021053191127.hdf,0.263536,2021-02-22
23,10:55:00,"(46.95345125, 1.8206772499999997)",5.7010943334981,MOD021KM.A2021054.1055.061.2021054215115.hdf,2021/02/23/MOD021KM.A2021054.1055.061.2021054215115.hdf,0.0,2021-02-23
24,10:00:00,"(44.822444499999996, 14.934214)",17.612405242072313,MOD021KM.A2021055.1000.061.2021055211557.hdf,2021/02/24/MOD021KM.A2021055.1000.061.2021055211557.hdf,0.876852,2021-02-24
25,10:40:00,"(55.795604000000004, 8.82229425)",10.86080187595967,MOD021KM.A2021056.1040.061.2021056192336.hdf,2021/02/25/MOD021KM.A2021056.1040.061.2021056192336.hdf,0.0,2021-02-25
26,11:25:00,"(49.93172925, -4.7125185)",3.9050168336702256,MOD021KM.A2021057.1125.061.2021057192735.hdf,2021/02/26/MOD021KM.A2021057.1125.061.2021057192735.hdf,0.0,2021-02-26
27,10:30:00,"(47.78028075, 8.3200995)",10.368644900034951,MOD021KM.A2021058.1030.061.2021058191803.hdf,2021/02/27/MOD021KM.A2021058.1030.061.2021058191803.hdf,0.0,2021-02-27
28,11:10:00,"(58.61321175, 2.6294577499999994)",7.885824120009465,MOD021KM.A2021059.1110.061.2021059191935.hdf,2021/02/28/MOD021KM.A2021059.1110.061.2021059191935.hdf,0.350832,2021-02-28
1,10:15:00,"(56.58643375, 15.413044249999999)",17.357576545475666,MOD021KM.A2021060.1015.061.2021060191954.hdf,2021/03/01/MOD021KM.A2021060.1015.061.2021060191954.hdf,2.0,2021-03-01
2,11:00:00,"(50.78729225, 1.82381875)",3.228996570068112,MOD021KM.A2021061.1100.061.2021061221113.hdf,2021/03/02/MOD021KM.A2021061.1100.061.2021061221113.hdf,0.0,2021-03-02
3,10:05:00,"(48.592673500000004, 14.82158875)",16.386728491052715,MOD021KM.A2021062.1005.061.2021065013441.hdf,2021/03/03/MOD021KM.A2021062.1005.061.2021065013441.hdf,0.57026,2021-03-03
4,10:50:00,"(42.623506500000005, 1.7964290000000003)",9.625855677714227,MOD021KM.A2021063.1050.061.2021063191426.hdf,2021/03/04/MOD021KM.A2021063.1050.061.2021063191426.hdf,0.324324,2021-03-04
5,11:30:00,"(53.66940525, -4.59716575)",3.850775816397341,MOD021KM.A2021064.1130.061.2021064201823.hdf,2021/03/05/MOD021KM.A2021064.1130.061.2021064201823.hdf,0.0,2021-03-05
6,10:35:00,"(51.583102, 8.3480865)",9.607271247236971,MOD021KM.A2021065.1035.061.2021065191523.hdf,2021/03/06/MOD021KM.A2021065.1035.061.2021065191523.hdf,0.0,2021-03-06
7,11:20:00,"(45.61697725, -4.8670480000000005)",7.117998112399414,MOD021KM.A2021066.1120.061.2021066190936.hdf,2021/03/07/MOD021KM.A2021066.1120.061.2021066190936.hdf,0.0,2021-03-07
8,10:25:00,"(43.43162975, 8.25382925)",12.63715750359592,MOD021KM.A2021067.1025.061.2021067203640.hdf,2021/03/08/MOD021KM.A2021067.1025.061.2021067203640.hdf,0.081364,2021-03-08
9,11:05:00,"(54.4479965, 1.9582447500000004)",4.196510188604909,MOD021KM.A2021068.1105.061.2021068192002.hdf,2021/03/09/MOD021KM.A2021068.1105.061.2021068192002.hdf,0.0,2021-03-09
10,10:10:00,"(52.364402749999996, 14.8797445)",16.149060409781985,MOD021KM.A2021069.1010.061.2021069193415.hdf,2021/03/10/MOD021KM.A2021069.1010.061.2021069193415.hdf,0.262104,2021-03-10
11,10:55:00,"(46.45829275, 1.6222547500000002)",6.026398245283013,MOD021KM.A2021070.1055.061.2021070191416.hdf,2021/03/11/MOD021KM.A2021070.1055.061.2021070191416.hdf,0.0,2021-03-11
12,10:00:00,"(44.228201999999996, 14.713805749999999)",17.654929404194373,MOD021KM.A2021071.1000.061.2021071193845.hdf,2021/03/12/MOD021KM.A2021071.1000.061.2021071193845.hdf,0.874964,2021-03-12
13,10:40:00,"(55.2156755, 8.515515)",10.368836936008073,MOD021KM.A2021072.1040.061.2021072193348.hdf,2021/03/13/MOD021KM.A2021072.1040.061.2021072193348.hdf,0.0,2021-03-13
14,11:25:00,"(49.36723, -4.956222250000001)",4.400703896724373,MOD021KM.A2021073.1125.061.2021073190712.hdf,2021/03/14/MOD021KM.A2021073.1125.061.2021073190712.hdf,0.0,2021-03-14
15,10:30:00,"(47.24107575, 8.10194125)",10.389962556137515,MOD021KM.A2021074.1030.061.2021074195022.hdf,2021/03/15/MOD021KM.A2021074.1030.061.2021074195022.hdf,0.0,2021-03-15
16,11:10:00,"(58.09015925, 2.32185225)",7.279111002645899,MOD021KM.A2021075.1110.061.2021075205621.hdf,2021/03/16/MOD021KM.A2021075.1110.061.2021075205621.hdf,0.228416,2021-03-16
17,10:15:00,"(55.96319525, 15.07729275)",16.86908870022845,MOD021KM.A2021076.1015.061.2021076192156.hdf,2021/03/17/MOD021KM.A2021076.1015.061.2021076192156.hdf,0.01,2021-03-17
18,11:00:00,"(50.13427125, 1.5407252500000004)",3.2323722230606644,MOD021KM.A2021077.1100.061.2021077201013.hdf,2021/03/18/MOD021KM.A2021077.1100.061.2021077201013.hdf,0.0,2021-03-18
19,10:05:00,"(48.00787175, 14.591416)",16.285360736990263,MOD021KM.A2021078.1005.061.2021078192243.hdf,2021/03/19/MOD021KM.A2021078.1005.061.2021078192243.hdf,0.5699,2021-03-19
20,10:50:00,"(42.0168445, 1.5926389999999992)",10.143849615609517,MOD021KM.A2021079.1050.061.2021079192412.hdf,2021/03/20/MOD021KM.A2021079.1050.061.2021079192412.hdf,0.454076,2021-03-20
21,11:30:00,"(53.02924975, -4.898896500000001)",3.858714666244099,MOD021KM.A2021080.1130.061.2021080191214.hdf,2021/03/21/MOD021KM.A2021080.1130.061.2021080191214.hdf,0.0,2021-03-21
22,10:35:00,"(50.886905, 8.040685750000002)",9.338542012264448,MOD021KM.A2021081.1035.061.2021081193307.hdf,2021/03/22/MOD021KM.A2021081.1035.061.2021081193307.hdf,0.0,2021-03-22
23,11:20:00,"(44.938748, -5.119741750000001)",7.831715603509052,MOD021KM.A2021082.1120.061.2021082194136.hdf,2021/03/23/MOD021KM.A2021082.1120.061.2021082194136.hdf,0.017364,2021-03-23
24,10:25:00,"(42.778681, 8.030067999999998)",12.914452690593784,MOD021KM.A2021083.1025.061.2021083194648.hdf,2021/03/24/MOD021KM.A2021083.1025.061.2021083194648.hdf,0.218432,2021-03-24
25,11:05:00,"(53.8065385, 1.6488509999999996)",3.559377356165436,MOD021KM.A2021084.1105.061.2021085155046.hdf,2021/03/25/MOD021KM.A2021084.1105.061.2021085155046.hdf,0.0,2021-03-25
26,10:10:00,"(51.622877, 14.54597525)",15.80420273713899,MOD021KM.A2021085.1010.061.2021085224858.hdf,2021/03/26/MOD021KM.A2021085.1010.061.2021085224858.hdf,0.262092,2021-03-26
27,10:55:00,"(45.68868825, 1.336517499999999)",6.594976407463059,MOD021KM.A2021086.1055.061.2021086194044.hdf,2021/03/27/MOD021KM.A2021086.1055.061.2021086194044.hdf,0.0,2021-03-27
28,10:00:00,"(43.52587325, 14.470885)",17.7498604898543,MOD021KM.A2021087.1000.061.2021087193814.hdf,2021/03/28/MOD021KM.A2021087.1000.061.2021087193814.hdf,0.880248,2021-03-28
29,10:40:00,"(54.52693825, 8.176644250000003)",9.83397852950784,MOD021KM.A2021088.1040.061.2021088210602.hdf,2021/03/29/MOD021KM.A2021088.1040.061.2021088210602.hdf,0.0,2021-03-29
30,11:25:00,"(48.60625375, -5.262921749999999)",5.092889232651946,MOD021KM.A2021089.1125.061.2021089200154.hdf,2021/03/30/MOD021KM.A2021089.1125.061.2021089200154.hdf,0.0,2021-03-30
31,10:30:00,"(46.42184075, 7.794584500000001)",10.504972741483,MOD021KM.A2021090.1030.061.2021095162413.hdf,2021/03/31/MOD021KM.A2021090.1030.061.2021095162413.hdf,0.0,2021-03-31
1,11:10:00,"(57.3202145, 1.8961087499999998)",6.399337649287367,MOD021KM.A2021091.1110.061.2021091194531.hdf,2021/04/01/MOD021KM.A2021091.1110.061.2021091194531.hdf,2.0,2021-04-01
2,10:15:00,"(55.280194, 14.72812525)",16.370545556736147,MOD021KM.A2021092.1015.061.2021092194805.hdf,2021/04/02/MOD021KM.A2021092.1015.061.2021092194805.hdf,0.0096,2021-04-02
3,11:00:00,"(49.4511435, 1.2541594999999996)",3.4063732592498592,MOD021KM.A2021093.1100.061.2021093194200.hdf,2021/04/03/MOD021KM.A2021093.1100.061.2021093194200.hdf,0.0,2021-04-03
4,10:05:00,"(47.25325925, 14.29680625)",16.192014482978937,MOD021KM.A2021094.1005.061.2021094204150.hdf,2021/04/04/MOD021KM.A2021094.1005.061.2021094204150.hdf,0.56922,2021-04-04
5,10:45:00,"(58.11830500000001, 8.51384125)",11.662455048293932,MOD021KM.A2021095.1045.061.2021095193456.hdf,2021/04/05/MOD021KM.A2021095.1045.061.2021095193456.hdf,0.377308,2021-04-05
6,11:30:00,"(52.367769749999994, -5.208907000000001)",3.998900991755617,MOD021KM.A2021096.1130.061.2021096193247.hdf,2021/04/06/MOD021KM.A2021096.1130.061.2021096193247.hdf,0.0,2021-04-06
7,10:35:00,"(50.276605249999996, 7.7724145)",9.149850138195587,MOD021KM.A2021097.1035.061.2021097193339.hdf,2021/04/07/MOD021KM.A2021097.1035.061.2021097193339.hdf,0.0,2021-04-07
8,11:20:00,"(44.29309000000001, -5.357217499999999)",8.511250326532888,MOD021KM.A2021098.1120.061.2021098193909.hdf,2021/04/08/MOD021KM.A2021098.1120.061.2021098193909.hdf,0.131892,2021-04-08
9,10:25:00,"(42.10633525, 7.7943325)",13.227930331327302,MOD021KM.A2021099.1025.061.2021099193940.hdf,2021/04/09/MOD021KM.A2021099.1025.061.2021099193940.hdf,0.359564,2021-04-09
10,11:05:00,"(53.176447249999995, 1.3372342499999998)",2.960191502226773,MOD021KM.A2021100.1105.061.2021100194412.hdf,2021/04/10/MOD021KM.A2021100.1105.061.2021100194412.hdf,0.0,2021-04-10
11,10:10:00,"(51.08754825, 14.2956535)",15.56753998626759,MOD021KM.A2021101.1010.061.2021101200045.hdf,2021/04/11/MOD021KM.A2021101.1010.061.2021101200045.hdf,0.259304,2021-04-11
12,10:55:00,"(45.161450499999994, 1.1304367500000003)",7.009888718706661,MOD021KM.A2021102.1055.061.2021102193923.hdf,2021/04/12/MOD021KM.A2021102.1055.061.2021102193923.hdf,0.0,2021-04-12
13,10:00:00,"(42.92982525, 14.24965275)",17.84120950587348,MOD021KM.A2021103.1000.061.2021103192501.hdf,2021/04/13/MOD021KM.A2021103.1000.061.2021103192501.hdf,0.890784,2021-04-13
14,10:40:00,"(53.972092749999995, 7.8870865)",9.410416141127063,MOD021KM.A2021104.1040.061.2021104193417.hdf,2021/04/14/MOD021KM.A2021104.1040.061.2021104193417.hdf,0.0,2021-04-14
15,11:25:00,"(48.10119575, -5.487533750000001)",5.5874739573851375,MOD021KM.A2021105.1125.061.2021105193310.hdf,2021/04/15/MOD021KM.A2021105.1125.061.2021105193310.hdf,0.0,2021-04-15
16,10:30:00,"(45.97159225, 7.603425)",10.579822778377958,MOD021KM.A2021106.1030.061.2021107011241.hdf,2021/04/16/MOD021KM.A2021106.1030.061.2021107011241.hdf,0.0,2021-04-16
17,11:10:00,"(56.84324075, 1.6224717500000008)",5.849454819379205,MOD021KM.A2021107.1110.061.2021107193544.hdf,2021/04/17/MOD021KM.A2021107.1110.061.2021107193544.hdf,8e-06,2021-04-17
18,10:15:00,"(54.749144, 14.442776)",15.983986323295952,MOD021KM.A2021108.1015.061.2021108193739.hdf,2021/04/18/MOD021KM.A2021108.1015.061.2021108193739.hdf,0.009176,2021-04-18
19,11:00:00,"(48.89480425, 1.0070022500000002)",3.645880392302131,MOD021KM.A2021109.1100.061.2021110024544.hdf,2021/04/19/MOD021KM.A2021109.1100.061.2021110024544.hdf,0.0,2021-04-19
20,10:05:00,"(46.764829750000004, 14.091042499999999)",16.138641932758507,MOD021KM.A2021110.1005.061.2021110225951.hdf,2021/04/20/MOD021KM.A2021110.1005.061.2021110225951.hdf,0.565548,2021-04-20
21,10:45:00,"(57.64114825, 8.23157225)",11.168184944076549,MOD021KM.A2021111.1045.061.2021111194531.hdf,2021/04/21/MOD021KM.A2021111.1045.061.2021111194531.hdf,0.268512,2021-04-21
22,11:30:00,"(51.779855, -5.491637)",4.234028627795755,MOD021KM.A2021112.1130.061.2021112193244.hdf,2021/04/22/MOD021KM.A2021112.1130.061.2021112193244.hdf,0.0,2021-04-22
23,10:35:00,"(49.67117375, 7.5023107499999995)",9.003756228530658,MOD021KM.A2021113.1035.061.2021113193303.hdf,2021/04/23/MOD021KM.A2021113.1035.061.2021113193303.hdf,0.0,2021-04-23
24,11:20:00,"(43.706673, -5.578616)",9.132228732132424,MOD021KM.A2021114.1120.061.2021114192845.hdf,2021/04/24/MOD021KM.A2021114.1120.061.2021114192845.hdf,0.271216,2021-04-24
25,10:25:00,"(41.54511025, 7.5930782500000005)",13.50988060640538,MOD021KM.A2021115.1025.061.2021115193030.hdf,2021/04/25/MOD021KM.A2021115.1025.061.2021115193030.hdf,0.4773,2021-04-25
26,11:05:00,"(52.577755, 1.0476225000000001)",2.448751344875843,MOD021KM.A2021116.1105.061.2021116193607.hdf,2021/04/26/MOD021KM.A2021116.1105.061.2021116193607.hdf,0.0,2021-04-26
27,10:10:00,"(50.430158000000006, 13.998637)",15.313493557334754,MOD021KM.A2021117.1010.061.2021118014056.hdf,2021/04/27/MOD021KM.A2021117.1010.061.2021118014056.hdf,0.257056,2021-04-27
28,10:55:00,"(44.47711125, 0.8707735000000012)",7.579868453019409,MOD021KM.A2021118.1055.061.2021119043852.hdf,2021/04/28/MOD021KM.A2021118.1055.061.2021119043852.hdf,7.6e-05,2021-04-28
29,10:00:00,"(42.312765999999996, 14.026757750000002)",17.964236338299806,MOD021KM.A2021119.1000.061.2021120224827.hdf,2021/04/29/MOD021KM.A2021119.1000.061.2021120224827.hdf,0.904132,2021-04-29
30,10:40:00,"(53.361665, 7.58537175)",8.988378017633273,MOD021KM.A2021120.1040.061.2021121015938.hdf,2021/04/30/MOD021KM.A2021120.1040.061.2021121015938.hdf,0.0,2021-04-30
1,11:25:00,"(47.3775175, -5.7792840000000005)",6.291328874877091,MOD021KM.A2021121.1125.061.2021121215648.hdf,2021/05/01/MOD021KM.A2021121.1125.061.2021121215648.hdf,2.0,2021-05-01
